# x y z Bx By Bz TempV
1.134521700000000010e+03 -2.741288199999999961e+03 -1.163374000000000024e+03 2.491738916833571571e-01 6.584799873955622385e-01 1.884226539019327129e+00 -1.995635378169641812e-03
1.133997900000000072e+03 -2.741274600000000191e+03 -1.163373900000000049e+03 2.061160048736804529e-01 6.612066721733977914e-01 1.884236500865178687e+00 -2.019114559574838961e-03
1.133478399999999965e+03 -2.741262700000000223e+03 -1.163373700000000099e+03 1.647391793946428318e-01 6.633099165111862039e-01 1.884539628509847020e+00 -1.987472222892856192e-03
1.132958699999999908e+03 -2.741246999999999844e+03 -1.163373499999999922e+03 1.242324225457857034e-01 6.646342123453555795e-01 1.884754302221499422e+00 -2.030264030517856411e-03
1.132441900000000032e+03 -2.741234199999999873e+03 -1.163373199999999997e+03 8.439785337471428228e-02 6.649020569658801172e-01 1.885329235976474171e+00 -2.029046588049106432e-03
1.131931599999999889e+03 -2.741222999999999956e+03 -1.163373000000000047e+03 4.490898347780487854e-02 6.646330468257343194e-01 1.885952734920544493e+00 -1.992535696458840825e-03
1.131408599999999979e+03 -2.741207300000000032e+03 -1.163373199999999997e+03 4.943333718357144010e-03 6.632459724138074497e-01 1.886202353369562656e+00 -2.029898216280611508e-03
1.130887999999999920e+03 -2.741195299999999861e+03 -1.163372900000000072e+03 -3.548485291473053166e-02 6.610123815109161249e-01 1.885881966725172498e+00 -2.015613717191687849e-03
1.130364499999999907e+03 -2.741181700000000092e+03 -1.163372599999999920e+03 -7.657965231190587418e-02 6.579322093256755322e-01 1.885498122586076297e+00 -2.004792142482766937e-03
1.129840300000000070e+03 -2.741166900000000169e+03 -1.163372499999999945e+03 -1.183791047870059038e-01 6.540597454966743385e-01 1.884701790884219408e+00 -1.984385949021742670e-03
1.129311799999999948e+03 -2.741154700000000048e+03 -1.163372200000000021e+03 -1.614809205100941336e-01 6.490339896761760929e-01 1.883541187172730780e+00 -1.999802928263251598e-03
1.128789199999999937e+03 -2.741140400000000227e+03 -1.163372499999999945e+03 -2.057700735479999765e-01 6.433053690353254250e-01 1.881761348253131461e+00 -2.001212578437133738e-03
1.128264799999999923e+03 -2.741127300000000105e+03 -1.163372200000000021e+03 -2.516241351077142530e-01 6.367036331617856870e-01 1.879580008353061160e+00 -2.020052949872448104e-03
1.127744300000000067e+03 -2.741112500000000182e+03 -1.163372200000000021e+03 -2.999707654510295751e-01 6.292470401321893503e-01 1.876290943010071821e+00 -1.956575164644374417e-03
1.127225899999999911e+03 -2.741098399999999856e+03 -1.163372000000000071e+03 -3.505452756349999865e-01 6.210713353271513082e-01 1.871941643822630841e+00 -1.992707542688455617e-03
1.126707000000000107e+03 -2.741088299999999890e+03 -1.163371699999999919e+03 -4.032967909908503623e-01 6.122934630016169111e-01 1.866337764643374753e+00 -2.013090736499084741e-03
1.126181000000000040e+03 -2.741072000000000116e+03 -1.163371599999999944e+03 -4.594624000179408085e-01 6.027243536307692606e-01 1.859135164439562171e+00 -1.961786846188052873e-03
1.125657099999999900e+03 -2.741058799999999792e+03 -1.163371499999999969e+03 -5.197845179789646330e-01 5.922995185299706478e-01 1.849877250312223387e+00 -1.958319759702975039e-03
1.125138300000000072e+03 -2.741046499999999924e+03 -1.163371399999999994e+03 -5.844793393875266085e-01 5.807100311268639237e-01 1.838038597872745372e+00 -2.021120820585062521e-03
1.124605199999999968e+03 -2.741032299999999850e+03 -1.163371000000000095e+03 -6.546416122869882503e-01 5.684651099990293277e-01 1.822555981769417466e+00 -1.988396244325639061e-03
1.124085199999999986e+03 -2.741019600000000082e+03 -1.163370899999999892e+03 -7.303171562828263408e-01 5.551823365411976408e-01 1.802855792365455123e+00 -1.973240374155723568e-03
1.123577399999999898e+03 -2.741006100000000060e+03 -1.163370400000000018e+03 -8.114185572286987114e-01 5.413017708044276510e-01 1.777852828681373509e+00 -2.028079379508563804e-03
1.123056100000000015e+03 -2.740991500000000087e+03 -1.163369999999999891e+03 -8.993421561469940873e-01 5.264568622165868295e-01 1.745042461005371193e+00 -1.984365616944744511e-03
1.122548600000000079e+03 -2.740978500000000167e+03 -1.163370100000000093e+03 -9.948651016246096157e-01 5.107790142951219581e-01 1.702105987315969848e+00 -1.973757647597560241e-03
1.122020500000000084e+03 -2.740965499999999793e+03 -1.163369799999999941e+03 -1.098894748404841915e+00 4.941039000864911879e-01 1.645050738605731144e+00 -1.997124674335179137e-03
1.121490900000000011e+03 -2.740951100000000224e+03 -1.163369799999999941e+03 -1.212145617685693955e+00 4.761516103062351513e-01 1.567186092283064713e+00 -1.970429858828303717e-03
1.120964799999999968e+03 -2.740936700000000201e+03 -1.163369799999999941e+03 -1.328497215354714100e+00 4.573717474655356607e-01 1.463618433178410783e+00 -1.975273481073978876e-03
1.120441399999999931e+03 -2.740925099999999929e+03 -1.163369400000000041e+03 -1.439135354901599939e+00 4.378967464573234603e-01 1.327580212765853140e+00 -2.000085326874393842e-03
1.119923099999999977e+03 -2.740910800000000108e+03 -1.163369200000000092e+03 -1.529942020987401063e+00 4.184054692843113821e-01 1.157688952098526958e+00 -1.971423838756713749e-03
1.119398500000000013e+03 -2.740898000000000138e+03 -1.163369099999999889e+03 -1.584489339827156451e+00 3.989130778972806435e-01 9.579859835115086542e-01 -1.964822183213295412e-03
1.118878899999999931e+03 -2.740884000000000015e+03 -1.163368899999999940e+03 -1.589364221500440211e+00 3.804212923554789461e-01 7.480049272705808772e-01 -1.971629807282296483e-03
1.118347800000000007e+03 -2.740869900000000143e+03 -1.163368999999999915e+03 -1.545208407033262787e+00 3.629520104507893974e-01 5.495592468490058113e-01 -1.913838767181901294e-03
1.117826199999999972e+03 -2.740857300000000123e+03 -1.163368600000000015e+03 -1.465082241791137330e+00 3.464869237992215245e-01 3.771397123869221768e-01 -1.994776657184014427e-03
1.117315700000000106e+03 -2.740843699999999899e+03 -1.163368500000000040e+03 -1.367611895732727234e+00 3.314246761770908711e-01 2.411308838373091012e-01 -1.997504861404957987e-03
1.116792899999999918e+03 -2.740830199999999877e+03 -1.163368199999999888e+03 -1.262660005636658811e+00 3.169159639214116919e-01 1.347834034061941022e-01 -2.000273506570483806e-03
1.116266499999999951e+03 -2.740816499999999905e+03 -1.163367899999999963e+03 -1.157509589218366663e+00 3.028268026090828458e-01 5.303150223205915781e-02 -1.982366105721122124e-03
1.115753400000000056e+03 -2.740801800000000185e+03 -1.163368099999999913e+03 -1.058653806755999849e+00 2.895526557538181667e-01 -7.486394451151522772e-03 -2.045453470180164362e-03
1.115245400000000018e+03 -2.740789099999999962e+03 -1.163367999999999938e+03 -9.682539537370182803e-01 2.769269461414545219e-01 -5.191087141919999148e-02 -1.963439249821486831e-03
1.114711099999999988e+03 -2.740775799999999890e+03 -1.163367899999999963e+03 -8.828182755553255490e-01 2.645719949042441566e-01 -8.562634898895350732e-02 -2.003146969042657235e-03
1.114190000000000055e+03 -2.740762099999999919e+03 -1.163367400000000089e+03 -8.041678355928861821e-01 2.527892430381736277e-01 -1.101478573938083905e-01 -2.007129151395603377e-03
1.113681199999999990e+03 -2.740749800000000050e+03 -1.163367500000000064e+03 -7.343665224439023254e-01 2.419258840527439003e-01 -1.269765184111646406e-01 -2.004675234493901326e-03
1.113172299999999950e+03 -2.740737599999999929e+03 -1.163367199999999912e+03 -6.720224771007272668e-01 2.318071092462727079e-01 -1.386405299562726845e-01 -1.982278092018841843e-03
1.112648200000000088e+03 -2.740724099999999908e+03 -1.163366899999999987e+03 -6.140211590728235080e-01 2.220519000414705735e-01 -1.459349704046465357e-01 -2.017282731144497392e-03
1.112133199999999988e+03 -2.740709299999999985e+03 -1.163366899999999987e+03 -5.615331298309090835e-01 2.128377954131818461e-01 -1.499951584172953545e-01 -2.007527253693222515e-03
1.111611900000000105e+03 -2.740696800000000167e+03 -1.163366600000000062e+03 -5.139071653182958332e-01 2.041649059160059176e-01 -1.515901267938380981e-01 -2.030890666546058404e-03
1.111085000000000036e+03 -2.740684200000000146e+03 -1.163366299999999910e+03 -4.699543519834284977e-01 1.959489580599107217e-01 -1.512630553359253782e-01 -2.005349014888391755e-03
1.110554900000000089e+03 -2.740668099999999868e+03 -1.163366299999999910e+03 -4.299987303041403197e-01 1.882596836476315982e-01 -1.491606886008924049e-01 -2.011617743210525507e-03
1.110036900000000060e+03 -2.740655799999999999e+03 -1.163366199999999935e+03 -3.936153732989822185e-01 1.811440645275443906e-01 -1.458991991510925901e-01 -1.988112720548089289e-03
1.109510800000000017e+03 -2.740641999999999825e+03 -1.163365600000000086e+03 -3.608402284803550186e-01 1.745356000694378851e-01 -1.417470775909928093e-01 -1.975651230307656336e-03
1.108992500000000064e+03 -2.740629100000000108e+03 -1.163365500000000111e+03 -3.309004941666428556e-01 1.685077601702668071e-01 -1.369666955688925436e-01 -1.990254948535712977e-03
1.108467799999999897e+03 -2.740615600000000086e+03 -1.163365600000000086e+03 -3.037273015179408064e-01 1.627813974125788543e-01 -1.317053352511656783e-01 -1.957047671631419704e-03
1.108338799999999992e+03 -2.740610000000000127e+03 -1.163363800000000083e+03 -2.813173798116836433e-01 1.580514137608445002e-01 -1.265510995395319471e-01 -1.961931834080356089e-03
1.108315000000000055e+03 -2.740612700000000132e+03 -1.163369099999999889e+03 -2.806996397862117076e-01 1.579561323395939632e-01 -1.265336342004055037e-01 -1.983366592439731683e-03
1.108314599999999928e+03 -2.740325299999999970e+03 -1.163367099999999937e+03 -2.801439041625714554e-01 1.573029400836374603e-01 -1.264622686883504210e-01 -1.996409158367958275e-03
1.108355800000000045e+03 -2.739811900000000151e+03 -1.163366099999999960e+03 -2.840585594065431763e-01 1.544929511085074147e-01 -1.282807145902265800e-01 -2.007139683386811348e-03
1.108354499999999916e+03 -2.739600500000000011e+03 -1.163362800000000107e+03 -2.888002568802209846e-01 1.514159504960952418e-01 -1.304378713869073225e-01 -2.000961330274946600e-03
1.108720700000000079e+03 -2.739599000000000160e+03 -1.163365700000000061e+03 -2.916513621524310929e-01 1.509219802592049187e-01 -1.313313006285098949e-01 -1.996443129838009357e-03
1.109180200000000013e+03 -2.739634000000000015e+03 -1.163368400000000065e+03 -3.149514999074634058e-01 1.551253851066969058e-01 -1.367066212071440245e-01 -1.965090471768292033e-03
1.109715400000000045e+03 -2.739645199999999932e+03 -1.163364700000000084e+03 -3.418020810722891545e-01 1.600141471326854414e-01 -1.418749862775979809e-01 -1.975885399469297626e-03
1.110227699999999913e+03 -2.739659400000000005e+03 -1.163364800000000059e+03 -3.726996468787455719e-01 1.652861658734212646e-01 -1.467303194216627305e-01 -1.990841977324007452e-03
1.110756699999999910e+03 -2.739672500000000127e+03 -1.163366199999999935e+03 -4.060336867898571289e-01 1.709616147749999926e-01 -1.509909274100321164e-01 -2.032605347362881343e-03
1.111281799999999976e+03 -2.739686200000000099e+03 -1.163366999999999962e+03 -4.429469640327337587e-01 1.769361816041715718e-01 -1.543695560249066789e-01 -1.984040123012428651e-03
1.111796599999999899e+03 -2.739699900000000071e+03 -1.163366999999999962e+03 -4.834316536361204508e-01 1.832191982150602472e-01 -1.566543062827013277e-01 -2.005636081795796576e-03
1.112326900000000023e+03 -2.739713000000000193e+03 -1.163367700000000013e+03 -5.277920174270174236e-01 1.902147506229824592e-01 -1.572623612286894179e-01 -1.971180887069251281e-03
1.112848899999999958e+03 -2.739727300000000014e+03 -1.163368400000000065e+03 -5.770178717833844839e-01 1.975711873701479215e-01 -1.559252523938125523e-01 -2.011894788635691655e-03
1.113370200000000068e+03 -2.739742400000000089e+03 -1.163367999999999938e+03 -6.307674715794284737e-01 2.053463643201785538e-01 -1.517320637050632581e-01 -2.033017681329718582e-03
1.113896500000000060e+03 -2.739754899999999907e+03 -1.163367600000000039e+03 -6.903974693282116659e-01 2.136417928541470557e-01 -1.444348916204691302e-01 -1.980533998532075200e-03
1.114411000000000058e+03 -2.739766799999999876e+03 -1.163368400000000065e+03 -7.558529101067066325e-01 2.223092568342215636e-01 -1.326148961193293341e-01 -2.041432540602566761e-03
1.114933999999999969e+03 -2.739782099999999900e+03 -1.163368600000000015e+03 -8.274163608355713517e-01 2.313202539653412271e-01 -1.154149313670654736e-01 -2.005994740453124255e-03
1.115472400000000107e+03 -2.739790399999999863e+03 -1.163368500000000040e+03 -9.074330478223352481e-01 2.407963307278612464e-01 -9.043950584050290675e-02 -2.036045294114603981e-03
1.115998399999999947e+03 -2.739805899999999838e+03 -1.163368999999999915e+03 -9.956363301872979132e-01 2.508700414014035096e-01 -5.565191362879531867e-02 -2.013294926614034308e-03
1.116519399999999905e+03 -2.739821800000000167e+03 -1.163369099999999889e+03 -1.089870900589285707e+00 2.612106014066963855e-01 -9.023037192386909600e-03 -2.024165716874999112e-03
1.117033200000000079e+03 -2.739834400000000187e+03 -1.163368999999999915e+03 -1.189812702881236417e+00 2.717353596927272186e-01 5.295988942852727227e-02 -1.998407468584462252e-03
1.117556399999999940e+03 -2.739847499999999854e+03 -1.163369899999999916e+03 -1.294903669761443776e+00 2.828472973928414236e-01 1.356941137680710008e-01 -2.032423898173452495e-03
1.118070899999999938e+03 -2.739860499999999774e+03 -1.163369899999999916e+03 -1.400169647657963479e+00 2.943745257123635550e-01 2.437963560714302702e-01 -1.994461644848924582e-03
1.118600300000000061e+03 -2.739876299999999901e+03 -1.163369400000000041e+03 -1.498662605539255566e+00 3.067309486939534535e-01 3.845452602761046945e-01 -2.006593823350289948e-03
1.119109400000000051e+03 -2.739887700000000223e+03 -1.163369599999999991e+03 -1.576014219627512203e+00 3.198034610425609658e-01 5.567671126705853180e-01 -1.999830181134145627e-03
1.119629200000000083e+03 -2.739902500000000146e+03 -1.163369599999999991e+03 -1.617110336761012457e+00 3.335919252760713993e-01 7.526358998889285390e-01 -2.005323111857141866e-03
1.120152900000000045e+03 -2.739916400000000067e+03 -1.163369599999999991e+03 -1.610273031321628245e+00 3.490003597569230620e-01 9.628955603466685664e-01 -1.976793709888273291e-03
1.120677799999999934e+03 -2.739927200000000084e+03 -1.163370400000000018e+03 -1.552997875856378718e+00 3.653250117542307107e-01 1.162713251396923164e+00 -2.012645993773746426e-03
1.121204700000000003e+03 -2.739943499999999858e+03 -1.163370899999999892e+03 -1.459405339427576331e+00 3.818790483888528375e-01 1.333286301266647156e+00 -1.997992376290171849e-03
1.121719399999999951e+03 -2.739955800000000181e+03 -1.163370899999999892e+03 -1.347559663773197469e+00 3.982714737185927834e-01 1.467553467021449176e+00 -2.005806405474809713e-03
1.122244300000000067e+03 -2.739969300000000203e+03 -1.163371000000000095e+03 -1.231911301980214146e+00 4.138868427298214026e-01 1.568926508658410546e+00 -1.989027197717792208e-03
1.122769600000000082e+03 -2.739983000000000175e+03 -1.163371599999999944e+03 -1.118505964920697648e+00 4.288755971890115815e-01 1.645571956949482439e+00 -1.959652907685640287e-03
1.123279199999999946e+03 -2.739998300000000199e+03 -1.163371399999999994e+03 -1.013798868596268221e+00 4.427370092317682859e-01 1.702395670018591600e+00 -1.983363989368901615e-03
1.123821200000000090e+03 -2.740009700000000066e+03 -1.163371799999999894e+03 -9.148837679311542237e-01 4.562550214296855478e-01 1.745982833024605219e+00 -1.968345103208815876e-03
1.124345600000000104e+03 -2.740023099999999886e+03 -1.163371900000000096e+03 -8.226457654901536687e-01 4.692219721921596642e-01 1.779411609727934884e+00 -2.020154127185916880e-03
1.124867400000000089e+03 -2.740038399999999911e+03 -1.163371900000000096e+03 -7.397723782124023817e-01 4.811901784076626498e-01 1.804458222064763806e+00 -1.976700723438639361e-03
1.125388599999999997e+03 -2.740051399999999830e+03 -1.163372299999999996e+03 -6.637059784600958245e-01 4.923482487830838084e-01 1.823788029887425388e+00 -1.990310617569542723e-03
1.125916699999999992e+03 -2.740064499999999953e+03 -1.163372499999999945e+03 -5.933579671425087687e-01 5.028013282449408372e-01 1.838626241541171824e+00 -2.015018976624662582e-03
1.126441199999999981e+03 -2.740079600000000028e+03 -1.163372499999999945e+03 -5.279004724365881085e-01 5.125071458602941110e-01 1.850329385383835179e+00 -1.997159119693493919e-03
1.126956500000000005e+03 -2.740091199999999844e+03 -1.163372900000000072e+03 -4.669303007751376966e-01 5.216674647340640014e-01 1.859566479811883610e+00 -2.018329559321882342e-03
1.127481700000000046e+03 -2.740104499999999916e+03 -1.163372800000000097e+03 -4.098476646640713539e-01 5.299860134924999633e-01 1.866812427678703923e+00 -2.020633917859055231e-03
